,area,perimeter,nb_neighbor,aniso
1,19.307615519576203,18.297200478952387,5.0,2.2536510092973825
2,27.393219572923467,21.600457878240114,7.0,2.003745635702615
3,26.976558274888504,23.079024257924676,6.0,2.514219922947716
4,11.606718072875172,14.527435610286053,6.0,2.1263343730923827
5,15.01214261892066,15.1000685309159,3.0,1.560196714892965
6,18.90910722443145,18.917921555134516,3.0,2.263892009696542
7,15.621713929171671,16.88987306567783,6.0,2.1532131945564488
8,24.341039633539186,21.212644153291176,6.0,2.287117828032508
9,20.166251920236476,18.470017343405786,4.0,1.736491058444965
10,27.25372186914914,21.143441807186996,6.0,1.7530872659577883
11,24.306111527345596,20.911143257387348,5.0,2.108037358652079
12,20.06354454413367,19.05267046289937,3.0,1.9606699411367965
13,26.82360191535187,23.189586439327705,6.0,2.540954104537407
14,20.18678093989183,20.562208036909354,5.0,2.796484858619248
15,28.129812192306805,23.610354048886137,7.0,2.4955479559409395
16,16.098167999886147,16.9108121568871,5.0,1.88145433192875
17,30.400132124899937,23.9744391707998,7.0,2.3148916008601823
18,26.077007453761993,21.461017053730313,7.0,1.9775928249390153
19,22.49229867431711,20.785101079324495,6.0,2.368822270699775
20,30.09722722380678,24.595421215445707,6.0,2.751152051168931
21,16.728041141287363,17.61058410976028,6.0,2.1747115833700166
22,32.08862669778901,21.6903418337708,5.0,1.452639185557032
23,27.36311795120644,21.907026377327966,4.0,2.721454766718407
24,22.66583371603105,19.009627677764982,6.0,1.744891553661487
25,20.899709713604693,19.977259716619727,5.0,2.4781332177924993
26,30.779071914361268,23.04503030398012,5.0,1.8402319359502768
27,24.388088137170385,20.820134057913094,4.0,1.7653517660775928
28,17.18418294978313,15.76984805295326,4.0,1.1432416151221292
29,21.78090575254841,19.96583973486414,5.0,2.3996420263682037
30,25.56301664219889,23.97095805551881,4.0,2.9971285358884936
31,15.451549369323157,16.707097435947354,5.0,2.1766621454442685
32,22.9716650228292,19.288462150078235,4.0,2.3145553109245816
33,23.596982840070126,19.0634378685608,3.0,1.2810724908070301
34,28.267401839464327,21.237627308590714,6.0,1.835956113730535
35,14.218581574842183,16.022375681644807,4.0,2.0373747200382892
36,19.573271059399808,19.551624290186027,5.0,2.6692246916767237
37,29.205102846014007,25.84118346574081,6.0,3.022753039865524
38,16.83374828800955,16.060533278328066,4.0,2.235394040003272
39,20.46990099057518,18.255749172567448,4.0,1.6761354443986411
40,24.699664058160877,22.479072793943843,7.0,2.827497680196214
41,33.306711128655245,25.796839943205825,6.0,2.654426635873083
